id,uri,sigla,nome,apelido,codTipoOrgao,tipoOrgao,nomePublicacao,nomeResumido,idEventoContexto,data_captura
6066,https://dadosabertos.camara.leg.br/api/v2/orgaos/6066,CTUR,Comissão de Turismo,Turismo,2,Comissão Permanente,Comissão de Turismo,Turismo,82279,2026-06-03 08:38:48
537871,https://dadosabertos.camara.leg.br/api/v2/orgaos/537871,CIDOSO,Comissão de Defesa dos Direitos da Pessoa Idosa,Defesa dos Direitos da Pessoa Idosa,2,Comissão Permanente,Comissão de Defesa dos Direitos da Pessoa Idosa,Idosos,82282,2026-06-03 08:38:48
5438,https://dadosabertos.camara.leg.br/api/v2/orgaos/5438,CLP,Comissão de Legislação Participativa,Legislação Participativa,2,Comissão Permanente,Comissão de Legislação Participativa,Legislação Participativa,82286,2026-06-03 08:38:48
6066,https://dadosabertos.camara.leg.br/api/v2/orgaos/6066,CTUR,Comissão de Turismo,Turismo,2,Comissão Permanente,Comissão de Turismo,Turismo,82291,2026-06-03 08:38:48
2007,https://dadosabertos.camara.leg.br/api/v2/orgaos/2007,CDHMIR,"Comissão de Direitos Humanos, Minorias e Igualdade Racial","Direitos Humanos, Minorias e Igualdade Racial",2,Comissão Permanente,"Comissão de Direitos Humanos, Minorias e Igualdade Racial",Direitos Humanos,82299,2026-06-03 08:38:48
180,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,PLEN,Plenário,Plenário,26,Plenário Virtual,Plenário,Plenário,82310,2026-06-03 08:38:48
2009,https://dadosabertos.camara.leg.br/api/v2/orgaos/2009,CE,Comissão de Educação,Educação,2,Comissão Permanente,Comissão de Educação,Educação,81978,2026-06-03 08:38:48
2009,https://dadosabertos.camara.leg.br/api/v2/orgaos/2009,CE,Comissão de Educação,Educação,2,Comissão Permanente,Comissão de Educação,Educação,82051,2026-06-03 08:38:48
2002,https://dadosabertos.camara.leg.br/api/v2/orgaos/2002,CCTI,"Comissão de Ciência, Tecnologia e Inovação","Ciência, Tecnologia e Inovação",2,Comissão Permanente,"Comissão de Ciência, Tecnologia e Inovação",Ciência e Tecnologia,82154,2026-06-03 08:38:48
2014,https://dadosabertos.camara.leg.br/api/v2/orgaos/2014,CSAUDE,Comissão de Saúde,Saúde,2,Comissão Permanente,Comissão de Saúde,Saúde,82176,2026-06-03 08:38:48
2014,https://dadosabertos.camara.leg.br/api/v2/orgaos/2014,CSAUDE,Comissão de Saúde,Saúde,2,Comissão Permanente,Comissão de Saúde,Saúde,82177,2026-06-03 08:38:48
6174,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,CMADS,Comissão de Meio Ambiente e Desenvolvimento Sustentável,Meio Ambiente e Desenvolvimento Sustentável,2,Comissão Permanente,Comissão de Meio Ambiente e Desenvolvimento Sustentável,Meio Ambiente,82194,2026-06-03 08:38:48
2015,https://dadosabertos.camara.leg.br/api/v2/orgaos/2015,CTRAB,Comissão de Trabalho,Trabalho,2,Comissão Permanente,Comissão de Trabalho,Trabalho,82211,2026-06-03 08:38:48
2007,https://dadosabertos.camara.leg.br/api/v2/orgaos/2007,CDHMIR,"Comissão de Direitos Humanos, Minorias e Igualdade Racial","Direitos Humanos, Minorias e Igualdade Racial",2,Comissão Permanente,"Comissão de Direitos Humanos, Minorias e Igualdade Racial",Direitos Humanos,82240,2026-06-03 08:38:48
2015,https://dadosabertos.camara.leg.br/api/v2/orgaos/2015,CTRAB,Comissão de Trabalho,Trabalho,2,Comissão Permanente,Comissão de Trabalho,Trabalho,82252,2026-06-03 08:38:48
2008,https://dadosabertos.camara.leg.br/api/v2/orgaos/2008,CDE,Comissão de Desenvolvimento Econômico,Desenvolvimento Econômico,2,Comissão Permanente,Comissão de Desenvolvimento Econômico,Desenvolvimento Econômico,82254,2026-06-03 08:38:48
100950,https://dadosabertos.camara.leg.br/api/v2/orgaos/100950,EVENTOS,Eventos,Outros Eventos,12000,Órgão da Câmara dos Deputados,Câmara dos Deputados - Outros Eventos,,82330,2026-06-03 08:38:48
180,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,PLEN,Plenário,Plenário,26,Plenário Virtual,Plenário,Plenário,82342,2026-06-03 08:38:48
100950,https://dadosabertos.camara.leg.br/api/v2/orgaos/100950,EVENTOS,Eventos,Outros Eventos,12000,Órgão da Câmara dos Deputados,Câmara dos Deputados - Outros Eventos,,82349,2026-06-03 08:38:48
100950,https://dadosabertos.camara.leg.br/api/v2/orgaos/100950,EVENTOS,Eventos,Outros Eventos,12000,Órgão da Câmara dos Deputados,Câmara dos Deputados - Outros Eventos,,82350,2026-06-03 08:38:48
180,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,PLEN,Plenário,Plenário,26,Plenário Virtual,Plenário,Plenário,81966,2026-06-03 08:38:48
539388,https://dadosabertos.camara.leg.br/api/v2/orgaos/539388,CASP,Comissão de Administração e Serviço Público,Administração e Serviço Público,2,Comissão Permanente,Comissão de Administração e Serviço Público,Serviço Público,82146,2026-06-03 08:38:48
539360,https://dadosabertos.camara.leg.br/api/v2/orgaos/539360,PL808514,"Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 8085, de 2014, do Senado Federal, que ""altera a Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro, para instituir a obrigatoriedade da prática de direção veicular em vias públicas para fins de formação de condutores""",PL 8085/14 - Alteração no Código de Trânsito Brasileiro,3,Comissão Especial,Comissão Especial sobre Alteração no Código de Trânsito Brasileiro (PL 8085/14),Código de Trânsito Brasileiro,82213,2026-06-03 08:38:48
539637,https://dadosabertos.camara.leg.br/api/v2/orgaos/539637,CEXCIRS,"Comissão Externa destinada a apurar e acompanhar os danos causados pelas enchentes de 2023 e 2024, que atingiram o estado do Rio Grande do Sul",Danos Causados pelas Enchentes no Rio Grande do Sul,5,Comissão Externa,Comissão Externa sobre Danos Causados pelas Enchentes no Rio Grande do Sul,Enchentes do RS,82247,2026-06-03 08:38:48
2007,https://dadosabertos.camara.leg.br/api/v2/orgaos/2007,CDHMIR,"Comissão de Direitos Humanos, Minorias e Igualdade Racial","Direitos Humanos, Minorias e Igualdade Racial",2,Comissão Permanente,"Comissão de Direitos Humanos, Minorias e Igualdade Racial",Direitos Humanos,82295,2026-06-03 08:38:48
5503,https://dadosabertos.camara.leg.br/api/v2/orgaos/5503,CSPCCO,Comissão de Segurança Pública e Combate ao Crime Organizado,Segurança Pública e Combate ao Crime Organizado,2,Comissão Permanente,Comissão de Segurança Pública e Combate ao Crime Organizado,Segurança Pública,82302,2026-06-03 08:38:48
539844,https://dadosabertos.camara.leg.br/api/v2/orgaos/539844,PLP10821,"Comissão Especial destinada a proferir parecer ao Projeto de Lei Complementar nº 108, de 2021, do Senado Federal, que ""altera a Lei Complementar nº 123, de 14 de dezembro de 2006, para permitir o enquadramento como Microempreendedor Individual (MEI) de pessoa com receita bruta anual igual ou inferior a R$ 130.000,00 (cento e trinta mil reais), bem como para permitir que o MEI contrate até 2 (dois) empregados""",PLP 108/21 - Novo Enquadramento Microempreendedor Individual,3,Comissão Especial,Comissão Especial sobre o Novo Enquadramento do Microempreendedor Individual (PLP 108/21),Novo Enquadramento MEI,82337,2026-06-03 08:38:48
2012,https://dadosabertos.camara.leg.br/api/v2/orgaos/2012,CME,Comissão de Minas e Energia,Minas e Energia,2,Comissão Permanente,Comissão de Minas e Energia,Minas e Energia,82339,2026-06-03 08:38:48
539741,https://dadosabertos.camara.leg.br/api/v2/orgaos/539741,PEC23119,"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição n. 231, de 2019, que altera o art. 159 da Constituição Federal para disciplinar a distribuição de recursos pela União ao Fundo de Participação dos Municípios",PEC 231/19 - FPM e Fundos Constitucionais Sul/Sudeste,3,Comissão Especial,Comissão Especial sobre o FPM e os Fundos Constitucionais Sul/Sudeste (PEC 231/19),Fundos de Financiamento,82353,2026-06-03 08:38:48
2001,https://dadosabertos.camara.leg.br/api/v2/orgaos/2001,CAPADR,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural","Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2,Comissão Permanente,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",Agropecuária,82354,2026-06-03 08:38:48
2016,https://dadosabertos.camara.leg.br/api/v2/orgaos/2016,CVT,Comissão de Viação e Transportes,Viação e Transportes,2,Comissão Permanente,Comissão de Viação e Transportes,Viação e Transportes,82361,2026-06-03 08:38:48
180,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,PLEN,Plenário,Plenário,26,Plenário Virtual,Plenário,Plenário,82362,2026-06-03 08:38:48
2002,https://dadosabertos.camara.leg.br/api/v2/orgaos/2002,CCTI,"Comissão de Ciência, Tecnologia e Inovação","Ciência, Tecnologia e Inovação",2,Comissão Permanente,"Comissão de Ciência, Tecnologia e Inovação",Ciência e Tecnologia,82363,2026-06-03 08:38:48
2007,https://dadosabertos.camara.leg.br/api/v2/orgaos/2007,CDHMIR,"Comissão de Direitos Humanos, Minorias e Igualdade Racial","Direitos Humanos, Minorias e Igualdade Racial",2,Comissão Permanente,"Comissão de Direitos Humanos, Minorias e Igualdade Racial",Direitos Humanos,82368,2026-06-03 08:38:48
2017,https://dadosabertos.camara.leg.br/api/v2/orgaos/2017,CINDRE,Comissão de Integração Nacional e Desenvolvimento Regional,Integração Nacional e Desenvolvimento Regional,2,Comissão Permanente,Comissão de Integração Nacional e Desenvolvimento Regional,Integração Nacional,82385,2026-06-03 08:38:48
539849,https://dadosabertos.camara.leg.br/api/v2/orgaos/539849,CEXEXPLO,Comissão Externa de Prevenção e Enfrentamento da Violência Sexual Infantojuvenil.,Prevenção e Enfrentamento da Violência Sexual Infantojuvenil,5,Comissão Externa,Comissão Externa sobre Prevenção e Enfrentamento da Violência Sexual Infantojuvenil,Violência Sexual Infantojuvenil,82292,2026-06-03 08:38:48
539386,https://dadosabertos.camara.leg.br/api/v2/orgaos/539386,CICS,"Comissão de Indústria, Comércio e Serviços","Indústria, Comércio e Serviços",2,Comissão Permanente,"Comissão de Indústria, Comércio e Serviços",Indústria e Comércio,82293,2026-06-03 08:38:48
2007,https://dadosabertos.camara.leg.br/api/v2/orgaos/2007,CDHMIR,"Comissão de Direitos Humanos, Minorias e Igualdade Racial","Direitos Humanos, Minorias e Igualdade Racial",2,Comissão Permanente,"Comissão de Direitos Humanos, Minorias e Igualdade Racial",Direitos Humanos,82296,2026-06-03 08:38:48
111,https://dadosabertos.camara.leg.br/api/v2/orgaos/111,CN,CONGRESSO NACIONAL,CONGRESSO NACIONAL,81001,Órgão do Congresso Nacional,CN,Congresso Nacional,82352,2026-06-03 08:38:48
2001,https://dadosabertos.camara.leg.br/api/v2/orgaos/2001,CAPADR,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural","Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2,Comissão Permanente,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",Agropecuária,82355,2026-06-03 08:38:48
2001,https://dadosabertos.camara.leg.br/api/v2/orgaos/2001,CAPADR,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural","Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2,Comissão Permanente,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",Agropecuária,82356,2026-06-03 08:38:48
2001,https://dadosabertos.camara.leg.br/api/v2/orgaos/2001,CAPADR,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural","Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2,Comissão Permanente,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",Agropecuária,82357,2026-06-03 08:38:48
2001,https://dadosabertos.camara.leg.br/api/v2/orgaos/2001,CAPADR,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural","Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2,Comissão Permanente,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",Agropecuária,82358,2026-06-03 08:38:48
539847,https://dadosabertos.camara.leg.br/api/v2/orgaos/539847,GTMISOG,"Grupo de Trabalho com a finalidade de discutir o PL 896/2023, que “altera a Lei nº 7.716, de 5 de janeiro de 1989, e o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para dispor sobre crimes praticados em razão de misoginia",GT - Crimes Praticados em Razão de Misoginia,10,Grupo de Trabalho,Grupo de Trabalho sobre Crimes Praticados em Razão de Misoginia,Crime de Misoginia,82369,2026-06-03 08:38:48
539844,https://dadosabertos.camara.leg.br/api/v2/orgaos/539844,PLP10821,"Comissão Especial destinada a proferir parecer ao Projeto de Lei Complementar nº 108, de 2021, do Senado Federal, que ""altera a Lei Complementar nº 123, de 14 de dezembro de 2006, para permitir o enquadramento como Microempreendedor Individual (MEI) de pessoa com receita bruta anual igual ou inferior a R$ 130.000,00 (cento e trinta mil reais), bem como para permitir que o MEI contrate até 2 (dois) empregados""",PLP 108/21 - Novo Enquadramento Microempreendedor Individual,3,Comissão Especial,Comissão Especial sobre o Novo Enquadramento do Microempreendedor Individual (PLP 108/21),Novo Enquadramento MEI,82371,2026-06-03 08:38:48
539822,https://dadosabertos.camara.leg.br/api/v2/orgaos/539822,PL308020,"Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 3080, de 2020, do Senhor Alexandre Frota, que ""Institui a política pública nacional para garantia, proteção e ampliação dos direitos das pessoas com Transtorno do Espectro Autismo, e dá outras providências"", e apensados",PL 3080/20 - Política Nacional para Pessoas com Autismo,3,Comissão Especial,Comissão Especial da Política Nacional para Pessoas com Autismo (PL 3080/20),Autismo,82375,2026-06-03 08:38:48
180,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,PLEN,Plenário,Plenário,26,Plenário Virtual,Plenário,Plenário,82402,2026-06-03 08:38:48
